127.0.0.1 - - [14/Mar/2017:14:46:57 +0100] "GET / HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:04 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:04 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:04 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 200 92
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:04 +0100] "GET /ProxiBanqueSIv2/css/bgIndex.jpg HTTP/1.1" 404 1067
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:04 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:06 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:06 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:06 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:06 +0100] "GET /ProxiBanqueSIv2/css/bgIndex.jpg HTTP/1.1" 404 1067
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:06 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:07 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:07 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:07 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:07 +0100] "GET /ProxiBanqueSIv2/css/bgIndex.jpg HTTP/1.1" 404 1067
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:07 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:07 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:07 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:07 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:07 +0100] "GET /ProxiBanqueSIv2/css/bgIndex.jpg HTTP/1.1" 404 1067
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:07 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:07 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:07 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:07 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:07 +0100] "GET /ProxiBanqueSIv2/css/bgIndex.jpg HTTP/1.1" 404 1067
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:07 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:09 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:09 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:09 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:09 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 200 92
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:09 +0100] "GET /ProxiBanqueSIv2/css/bgIndex.jpg HTTP/1.1" 404 1067
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:11 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:11 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:11 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:11 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:51:11 +0100] "GET /ProxiBanqueSIv2/css/bgIndex.jpg HTTP/1.1" 404 1067
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:12 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:12 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:12 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 200 98
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:12 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.png HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:13 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:13 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:13 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:13 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.png HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:13 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:13 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:13 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:13 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.png HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:13 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:13 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:13 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:13 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.png HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:13 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:13 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:13 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:13 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.png HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:52:14 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:09 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:09 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:09 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 200 100
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:10 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.jpg HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:10 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:10 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:10 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:10 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:10 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.jpg HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:11 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:12 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:12 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:12 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 200 100
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:12 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:12 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.jpg HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:14 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:14 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:14 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:14 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:14 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.jpg HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:15 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:15 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:15 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:15 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:15 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.jpg HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:16 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:16 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:16 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:16 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:16 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.jpg HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:31 +0100] "GET /ProxiBanqueSIv2/index.html HTTP/1.1" 200 426
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:31 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:31 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.jpg HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:45 +0100] "GET /ProxiBanqueSIv2/index.html HTTP/1.1" 200 459
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:45 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:45 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:45 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:45 +0100] "GET /ProxiBanqueSIv2/image/bgIndex.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:53:45 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.jpg HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:54:37 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 200 426
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:54:37 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:54:37 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:54:37 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.jpg HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:54:37 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:54:37 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:54:37 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:54:37 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:54:37 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.jpg HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:54:38 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:24 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 200 458
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:24 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:24 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 200 145
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:24 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.jpg HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:24 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:26 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:26 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:26 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:26 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.jpg HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:26 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:27 +0100] "GET /ProxiBanqueSIv2/index.html HTTP/1.1" 200 458
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:27 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:27 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 200 145
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:27 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:27 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.jpg HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:44 +0100] "GET /ProxiBanqueSIv2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:44 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:44 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:44 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 200 148
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:44 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.jpg HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:51 +0100] "GET /ProxiBanqueSIv2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:51 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:51 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:51 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 200 115
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:56:51 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.jpg HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:57:18 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:57:18 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:57:18 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 200 118
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:57:18 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.jpg HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:57:18 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:57:19 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:57:19 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:57:19 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:57:19 +0100] "GET /ProxiBanqueSIv2/css/image/bgIndex.jpg HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:57:19 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:57:20 +0100] "GET /ProxiBanqueSIv2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:57:20 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:14:57:20 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 200 118
